time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.619890883995886,-0.21483120001007588,-0.08079729903701091,0.04461923681997178,-0.46065737204334095,0.6466755443960635,-0.4970700625207513,-0.830845280085659,1.5260421054353055,-0.30920925188344806
7.625099285146942,-0.21316704674879383,-0.0901437899557462,0.04275504670925402,-0.47512799921278526,0.6249136987583954,-0.4995942566766086,-0.8643226197722139,1.487245543427936,-0.31460674577656156
7.630307686297999,-0.2112103401892158,-0.09886435612669402,0.04073500332234541,-0.4894102729982049,0.6029922835621462,-0.5017944108018736,-0.898000577864036,1.4456876732719655,-0.3203356556904002
7.635516087449056,-0.208937275499693,-0.1069259403890016,0.0385770163736312,-0.5034708589698437,0.5809218557488056,-0.5036641349480393,-0.9318544984321089,1.40159406013738,-0.32639587769237216
7.640724488600112,-0.20632186219125195,-0.11430591710622949,0.036300278243701245,-0.5172761747837192,0.5587149667116963,-0.5051990991598246,-0.9658406372296485,1.3551989652041252,-0.33277743111518254
7.645932889751169,-0.20333658534548793,-0.12099149268092721,0.03392507776175558,-0.5307930616053207,0.5363863450275212,-0.5063969937082811,-0.9998958140736367,1.3067422916034275,-0.33946252953554695
7.651141290902226,-0.19995342725473417,-0.12697950258032334,0.03147225103862205,-0.5439896228772395,0.5139530447373675,-0.5072575322278807,-1.033936441665396,1.2564654172762175,-0.3464262284726232
7.656349692053283,-0.1961447304376536,-0.1322760128990587,0.028962779319563016,-0.5568358284752127,0.49143450293926305,-0.5077824178857102,-1.067858411148353,1.2046081125467267,-0.35363746867261775
7.661558093204339,-0.19188422450618875,-0.13689516285725334,0.026417705183804593,-0.5693041627697745,0.46885245021298017,-0.5079752745373858,-1.1015381538450395,1.1514054431519314,-0.36106124633279885
7.666766494355396,-0.18714827713335985,-0.14085864060718564,0.023857463865042915,-0.5813702302563043,0.4462308320712679,-0.5078415811904718,-1.134833256075566,1.0970841378029417,-0.3686592236975228
7.671974895506453,-0.18191671417375152,-0.14419438436320436,0.021302028246872946,-0.5930131085443839,0.4235955524262859,-0.5073885961966755,-1.1675844280483498,1.0418607515807112,-0.376391565278623
7.677183296657509,-0.17617413193027487,-0.14693540881154252,0.01877048967997437,-0.6042157544575523,0.40097414209567367,-0.5066252497780357,-1.1996178256843257,0.9859387185773597,-0.38421787562536147
7.682391697808566,-0.16991075960631988,-0.14911877169889842,0.016280891637497446,-0.6149651841813017,0.3783954455162963,-0.5055620506248271,-1.2307473323359395,0.929506684919119,-0.39209813938086696
7.6876000989596225,-0.16312330081465778,-0.15078410337187015,0.013850369554685877,-0.6252525286742063,0.35588908234465877,-0.5042109973799154,-1.260777849733425,0.8727374025908291,-0.3999932561690565
7.692808500110679,-0.1558159245635776,-0.15197247669232583,0.011494664372530033,-0.6350730155269347,0.33348500041757323,-0.5025854293939188,-1.2895087392034326,0.8157861634880554,-0.4078657016837019
7.698016901261735,-0.14800063206729552,-0.1527252564246973,0.009228436042809537,-0.6444257820202416,0.31121293458098004,-0.500699966067755,-1.3167368889939255,0.7587909380400747,-0.4156792708543219
7.703225302412792,-0.139697901405195,-0.15308284266768166,0.0070649532146122625,-0.6533135374788369,0.2891017779849592,-0.4985703487061901,-1.342261159863287,0.701872096648516,-0.4233991358307559
7.708433703563849,-0.13093690071499445,-0.15308382426510964,0.005016044101368305,-0.6617422210536974,0.2671791109074775,-0.4962133344789062,-1.3658856316122125,0.645132808432069,-0.4309917666728409
7.713642104714905,-0.12175549272184867,-0.15276407919603438,0.003092235012560278,-0.6697204827495419,0.24547057327464344,-0.4936466006905286,-1.3874233459468641,0.5886602126353081,-0.438423755433898
7.718850505865962,-0.11220019548175868,-0.15215597515682674,0.0013023364503068125,-0.6772590636035482,0.2239993548066576,-0.49088855576969864,-1.40670069314915,0.5325264632595759,-0.44566236322378006
7.724058907017019,-0.10232580352852501,-0.1512880052367745,-0.00034630711204732554,-0.6843703030114822,0.20278576551121252,-0.48795827545426335,-1.4235598397902605,0.47679028743722074,-0.45267403652235094
7.729267308168075,-0.09219477855057215,-0.15018430808922006,-0.001848108450435542,-0.691067328503082,0.18184674688802616,-0.4848753088481574,-1.4378629601085495,0.42149911048595373,-0.45942439792253775
7.734475709319132,-0.08187658598029975,-0.14886450627135775,-0.003199347275504646,-0.6973634727285553,0.1611955951052801,-0.4816595387480804,-1.4494948852346634,0.36669081023421557,-0.46587838217301586
7.739684110470189,-0.0714468395530364,-0.14734380488396834,-0.004398053953880319,-0.7032716744733942,0.1408416942403597,-0.478331072334396,-1.4583651113960046,0.31239577385846873,-0.4719987033054818
7.744892511621246,-0.06098595731593812,-0.14563303607076022,-0.005444390684600336,-0.7088036403746993,0.12079032969094045,-0.4749099973656942,-1.4644111246864568,0.2586396075444367,-0.4777475497156646
7.750100912772302,-0.05057829980567456,-0.1437390173712407,-0.00634050786030781,-0.7139694730464881,0.10104266009203444,-0.47141628888450504,-1.467599089976052,0.20544458453715342,-0.48308564216632777
7.755309313923359,-0.04031064545356295,-0.1416650554300228,-0.007090645330411342,-0.7187770365763686,0.08159575130000221,-0.46786960876356465,-1.4679252998296641,0.15283200947168454,-0.4879724943758458
7.760517715074416,-0.030270621327991357,-0.13941139709038836,-0.007701297108279417,-0.7232314119980672,0.06244270183665858,-0.4642890940108175,-1.4654174004741467,0.10082437861363962,-0.4923685132823682
7.765726116225472,-0.020545633023036133,-0.1369759101158766,-0.008181027341918303,-0.7273346952055425,0.04357288386081694,-0.46069324459936917,-1.4601337153539562,0.04944633048115682,-0.49623390763895614
7.770934517376529,-0.011220941978963787,-0.1343548153997007,-0.008540543739836778,-0.7310855698820266,0.02497229893098469,-0.45709968611389407,-1.4521632441251409,-0.0012734128588514568,-0.49953097597999085
7.776142918527586,-0.0023784723956538772,-0.13154331295838598,-0.00879260139657785,-0.7344791812616597,0.00662393234222456,-0.4535250307976517,-1.4416246659268446,-0.0513013070405675,-0.5022245930512454
7.781351319678642,0.005904840241869583,-0.12853638885275082,-0.00895187799158609,-0.7375070304174756,-0.011491712265183293,-0.44998468524745955,-1.42866465078445,-0.10059815913760344,-0.5042836077444824
